0.0048050038	-0.008838866	-0.007629898	-0.013621348	0.016975498	-0.039136853	-0.020389723	-0.012441719	0.024692338	0.0032172562	0.018998185	-0.003042104	-0.030393964	0.043882985	0.025801374	0.02965773
-0.041081168	0.011225549	-0.0238796	-0.0032848432	-0.02227904	-0.028317517	0.010133461	0.012560385	-0.03151028	-0.023734752	-0.019859923	-0.0042855865	-0.001426125	0.010168304	0.031302832	-0.04097354
-0.054596566	-0.029104002	0.0064531616	-0.0076221013	0.021987656	0.032007955	0.040536344	0.0317791	-0.04393665	0.06230932	-0.010119023	-0.0064653093	-0.034345504	-0.028250234	-0.013231114	0.018859431
0.018079657	0.012776928	0.032936145	0.0075634876	0.024388168	-0.021956887	-0.017643271	0.0066292114	-0.011393893	0.010122519	-0.010904898	-0.020646457	0.09339326	-0.032537263	-0.054640457	-0.008879158
-0.022182249	-0.06278478	0.06863596	0.0023330753	0.020615743	-0.0014355776	-0.02354846	0.018430337	0.0026809778	0.016303133	0.01885433	-0.03771324	0.017765725	0.050485674	0.034412783	-0.020850692
0.0065348716	0.00226387	-0.019088438	-0.015027577	-0.011290928	0.040652607	-0.036887597	-0.004306044	0.04209039	0.04004549	-0.02360615	-0.040220268	0.0073345597	0.015055132	0.0023369913	-0.050675303
-0.04399571	-0.011728337	0.022148883	-0.040769182	0.03152676	0.049880426	0.022162767	0.021269554	-0.0028431844	-0.012104552	0.039598335	-0.008702143	0.03545016	-0.042848308	-0.0054779258	0.020194307
0.045600172	0.007754231	0.006104682	0.028295793	0.046581134	0.023433913	-0.056259446	-0.022451693	0.03335635	0.025186736	-0.016865108	-0.08050285	0.063948385	0.0039048996	-0.005060647	0.02427094
0.015633386	-0.01069824	-0.013913666	-0.010315267	-0.014421105	0.01264623	0.0012258234	-0.0059759226	-0.03941334	0.00039415807	0.038126696	0.035577796	-0.03176893	-0.053647254	-0.028017951	-0.0070408285
-0.06688216	0.026395425	0.03021475	-0.0002842136	0.0034083156	-0.01912067	0.059969794	-0.014344702	0.014433917	0.047403835	-0.022251023	-0.052652176	0.008360797	-0.019567251	0.03148051	0.04195848
-0.05120293	0.04315275	0.07811047	0.024959315	-0.037254453	-0.07325922	0.009292096	-0.043073706	0.03665767	-0.04812615	-0.00018789025	-0.028467013	0.027232755	0.057512157	0.026510727	0.01928021
0.029989079	0.015940394	0.059127707	0.0036130112	0.0242412	0.04119492	-0.011334301	-0.024357632	0.029546514	-0.013777137	0.0120805595	-0.031687655	0.0064470023	0.0032407118	0.009386039	-0.028313424
0.07539574	0.02925066	0.04399863	0.0029704089	0.09332918	-0.045859925	0.0063747433	-0.039952848	0.024405727	-0.0030521157	-0.009899456	0.06705703	0.031103102	-0.0005782838	-0.03616566	-0.0024381345
0.005057904	-0.026993284	-0.031555556	-0.017144313	0.06572629	0.03653306	0.014105445	0.017165223	0.025918342	-0.12987243	0.057274386	-0.02533363	-0.007182128	-0.054447	0.09529198	-0.032462876
0.010167814	0.016553704	0.00014583913	0.046703547	-0.05231998	0.07691779	0.022153823	0.007383564	0.004014622	0.011058503	-0.00741202	0.009981524	-0.02131995	0.021839926	-0.00039111672	0.06769918
-0.06380304	-0.022795742	-0.02892818	0.024284156	-0.012154718	0.004075603	-0.00806339	-0.008465952	-0.063792974	0.013313841	-0.018088246	0.032797664	0.043385804	-0.0025838926	-0.01375971	-0.03194341
-0.051188473	0.07016836	-0.07779507	0.017996868	0.021774929	-0.04685984	-0.025890294	-0.009087994	-0.053000696	-0.015674094	-0.026958056	0.0017958386	0.040599644	-0.010695912	0.09122726	0.02897612
-0.01310288	0.021385422	0.004977738	0.017403262	0.012506097	0.009482731	-0.003802782	-0.035858102	0.04459672	-0.0650063	-0.0044216565	0.024566319	0.024664111	0.042301822	0.049463857	-0.028425708
0.043470018	0.10400273	0.10497541	0.009895267	0.04897525	-0.022625806	-0.016963858	-0.050740983	0.0434829	0.023904579	0.05222938	0.0346666	0.02823338	-0.025704822	-0.04751547	-0.049146373
-0.015369677	0.0026297322	0.034698945	0.020128757	-0.009383698	-0.0024206708	0.08942076	-0.032406155	0.014363806	-0.0009867345	-0.03538427	-0.04952291	-0.14048913	-0.12044157	0.012375506	-0.033088416
